date,days,rain,sun_hours,temp_max,temp_mean,temp_min,vapor_max,vapor_mean,vapor_min,wind_mean,rain_status
9/2/2020,770,0.1,3.7,31.0,27.2,23.5,22.4,24.2,21.1,0.3,Mưa không đáng kể
10/2/2020,771,0.2,4.6,31.5,27.4,24.2,20.7,24.0,20.7,1.0,Mưa không đáng kể
11/2/2020,772,0.2,6.5,33.0,27.9,24.0,22.5,26.2,23.7,0.5,Mưa không đáng kể
12/2/2020,773,0.1,9.5,34.0,27.5,23.1,22.9,26.3,24.6,0.8,Mưa không đáng kể
13/02/2020,774,0.1,8.4,32.9,27.4,23.5,19.9,27.1,26.1,0.5,Mưa không đáng kể
14/02/2020,775,0.3,9.6,33.6,27.2,23.0,20.9,26.7,25.3,0.5,Mưa không đáng kể
15/02/2020,776,0.1,9.6,33.2,27.2,23.0,23.2,26.1,24.3,0.5,Mưa không đáng kể
16/02/2020,777,0.1,9.7,33.6,27.6,23.2,25.5,26.0,23.4,0.5,Mưa không đáng kể
17/02/2020,778,0.3,1.8,30.5,27.1,25.0,12.6,28.6,28.2,1.3,Mưa không đáng kể
18/02/2020,779,0.2,6.7,32.5,27.6,24.0,22.0,24.7,21.9,0.8,Mưa không đáng kể
19/02/2020,780,0.2,9.7,33.5,26.9,22.3,23.9,22.5,21.1,0.5,Mưa không đáng kể
20/02/2020,781,0.2,9.6,33.0,26.7,22.3,26.7,21.6,19.3,1.3,Mưa không đáng kể
21/02/2020,782,0.1,9.4,35.0,28.0,23.0,31.5,21.4,20.3,0.5,Mưa không đáng kể
22/02/2020,783,0.1,9.9,34.4,27.7,22.2,32.6,20.9,17.7,1.0,Mưa không đáng kể
23/02/2020,784,0.2,9.3,34.6,27.7,23.5,28.3,21.1,19.3,0.3,Mưa không đáng kể
24/02/2020,785,0.2,9.8,33.0,26.8,22.7,24.0,21.9,19.2,0.5,Mưa không đáng kể
25/02/2020,786,0.2,9.9,34.5,27.0,22.3,24.3,23.1,22.3,0.5,Mưa không đáng kể
26/02/2020,787,0.2,9.6,34.3,27.9,23.5,25.0,25.1,24.0,0.8,Mưa không đáng kể
27/02/2020,788,0.3,9.8,34.4,27.7,23.1,30.4,23.9,20.5,0.5,Mưa không đáng kể
28/02/2020,789,0.2,9.5,33.0,27.0,22.7,22.9,24.3,22.8,0.8,Mưa không đáng kể
29/02/2020,790,0.1,9.6,34.2,27.7,23.0,27.3,23.9,22.7,0.8,Mưa không đáng kể
1/3/2020,791,0.2,9.6,34.2,27.7,23.0,27.3,23.9,22.7,0.8,Mưa không đáng kể
2/3/2020,792,0.0,9.1,33.8,27.8,23.5,21.7,26.4,25.4,0.8,Không mưa
3/3/2020,793,0.2,8.4,34.2,27.9,24.0,21.8,26.9,26.5,0.8,Mưa không đáng kể
4/3/2020,794,0.1,9.6,34.5,28.2,24.2,24.6,26.5,24.4,0.5,Mưa không đáng kể
5/3/2020,795,0.1,6.6,33.2,27.6,23.5,19.6,26.7,25.8,0.5,Mưa không đáng kể
6/3/2020,796,0.1,6.6,32.9,27.7,23.4,21.6,26.8,25.9,0.5,Mưa không đáng kể
7/3/2020,797,0.2,7.1,33.2,28.2,24.0,22.1,26.5,24.3,0.3,Mưa không đáng kể
8/3/2020,798,0.3,9.4,34.7,28.0,23.6,22.6,27.4,25.5,0.5,Mưa không đáng kể
9/3/2020,799,0.1,8.8,36.0,28.8,24.5,23.3,30.3,29.4,1.3,Mưa không đáng kể
10/3/2020,800,0.2,7.5,35.5,29.8,26.1,28.2,31.0,28.6,1.0,Mưa không đáng kể
11/3/2020,801,0.2,10.0,36.5,29.4,25.0,25.7,29.9,28.1,1.0,Mưa không đáng kể
12/3/2020,802,0.3,6.5,35.0,29.4,25.5,22.5,29.8,27.5,0.8,Mưa không đáng kể
13/03/2020,803,0.2,8.2,34.9,29.2,24.0,27.2,27.1,25.9,0.8,Mưa không đáng kể
14/03/2020,804,0.2,9.3,34.6,29.3,24.5,28.3,27.8,25.5,1.0,Mưa không đáng kể
15/03/2020,805,0.1,9.3,35.5,29.7,25.1,31.6,27.2,23.1,0.5,Mưa không đáng kể
16/03/2020,806,0.0,8.8,35.1,28.7,24.3,28.5,25.7,22.9,0.8,Không mưa
17/03/2020,807,0.2,9.3,36.0,28.8,24.4,26.8,26.0,22.6,1.3,Mưa không đáng kể
18/03/2020,808,0.1,8.9,35.0,28.7,24.5,25.1,26.7,24.5,0.8,Mưa không đáng kể
19/03/2020,809,0.1,8.5,35.0,28.9,24.4,28.6,26.1,23.8,0.8,Mưa không đáng kể
20/03/2020,810,0.3,9.3,35.0,28.9,24.5,28.2,25.4,22.3,0.8,Mưa không đáng kể
21/03/2020,811,0.1,8.6,34.2,28.4,23.5,30.4,24.3,21.3,0.5,Mưa không đáng kể
22/03/2020,812,0.3,8.9,34.2,28.2,23.2,28.0,24.3,22.6,1.0,Mưa không đáng kể
23/03/2020,813,0.1,8.7,34.5,28.6,24.3,25.8,25.5,23.2,0.3,Mưa không đáng kể
24/03/2020,814,0.3,8.2,35.5,29.1,24.5,29.4,26.4,23.8,1.3,Mưa không đáng kể
25/03/2020,815,0.3,8.9,34.5,28.9,24.2,29.7,24.6,22.1,0.8,Mưa không đáng kể
26/03/2020,816,0.2,8.1,34.5,28.7,24.2,26.7,25.6,23.6,1.3,Mưa không đáng kể
27/03/2020,817,0.1,10.0,35.0,29.0,24.3,26.8,26.6,25.2,1.0,Mưa không đáng kể
28/03/2020,818,0.1,9.4,35.4,29.3,24.8,26.0,27.8,26.0,1.0,Mưa không đáng kể
29/03/2020,819,0.3,9.2,35.5,29.9,25.5,27.7,28.6,26.7,0.8,Mưa không đáng kể
30/03/2020,820,0.0,7.5,34.8,29.6,26.2,22.0,29.1,25.4,0.8,Không mưa
31/03/2020,821,0.2,9.7,36.0,29.4,24.4,28.7,26.4,23.4,0.8,Mưa không đáng kể
1/4/2020,822,0.1,8.9,36.1,30.4,26.1,28.0,29.7,28.2,1.0,Mưa không đáng kể
2/4/2020,823,0.1,8.7,36.2,30.6,26.5,33.0,28.9,23.9,0.5,Mưa không đáng kể
3/4/2020,824,0.1,9.7,35.6,30.4,26.0,26.1,29.8,26.5,0.5,Mưa không đáng kể
4/4/2020,825,0.2,10.0,36.0,29.8,25.0,27.4,28.4,25.3,0.8,Mưa không đáng kể
5/4/2020,826,0.3,10.0,36.2,29.9,25.5,27.1,29.2,27.1,1.3,Mưa không đáng kể
6/4/2020,827,0.2,9.9,36.5,30.0,25.5,28.4,28.2,26.2,1.3,Mưa không đáng kể
7/4/2020,828,0.2,9.6,35.6,30.0,25.6,25.1,29.2,27.5,0.3,Mưa không đáng kể
8/4/2020,829,0.0,8.3,35.3,30.1,26.0,23.9,30.6,29.3,0.8,Không mưa
9/4/2020,830,0.2,6.9,34.8,30.2,26.0,21.0,31.5,30.4,1.3,Mưa không đáng kể
10/4/2020,831,27.3,8.0,34.6,28.8,24.4,21.6,29.9,29.5,0.8,Mưa to
11/4/2020,832,0.0,7.6,34.6,30.2,26.9,22.0,30.8,29.7,1.0,Không mưa
12/4/2020,833,0.3,7.9,34.5,29.9,26.0,19.2,30.6,28.8,0.3,Mưa không đáng kể
13/04/2020,834,0.2,7.4,35.2,30.1,25.9,24.1,30.3,28.8,0.8,Mưa không đáng kể
14/04/2020,835,76.0,0.0,31.5,26.3,24.0,6.7,30.7,29.0,0.5,Mưa rất to
15/04/2020,836,0.2,9.5,33.6,28.5,24.5,19.6,29.3,28.4,0.8,Mưa không đáng kể
16/04/2020,837,8.7,7.1,33.8,28.4,25.5,22.8,30.3,28.7,0.5,Mưa vừa
17/04/2020,838,1.3,1.7,33.0,28.8,26.3,16.9,31.2,28.8,1.0,Mưa
18/04/2020,839,0.0,6.3,34.2,28.4,26.0,18.6,30.0,24.2,1.3,Không mưa
19/04/2020,840,0.1,10.0,34.6,29.6,25.5,18.4,29.9,26.2,0.5,Mưa không đáng kể
20/04/2020,841,0.1,9.5,34.5,29.8,25.6,18.8,29.4,26.2,0.5,Mưa không đáng kể
21/04/2020,842,0.3,9.7,35.5,30.4,26.0,25.3,29.3,27.5,0.8,Mưa không đáng kể
22/04/2020,843,0.2,9.6,35.0,30.4,26.0,23.0,32.0,30.2,0.5,Mưa không đáng kể
23/04/2020,844,0.0,8.5,35.2,30.5,26.2,23.7,31.5,29.8,0.8,Không mưa
24/04/2020,845,0.1,9.1,35.8,30.9,27.0,23.9,32.9,32.4,0.8,Mưa không đáng kể
25/04/2020,846,0.2,2.4,34.5,30.3,27.6,19.0,33.0,31.3,0.5,Mưa không đáng kể
26/04/2020,847,0.2,6.8,35.5,30.7,27.5,23.0,31.9,29.9,0.5,Mưa không đáng kể
27/04/2020,848,0.3,8.5,35.7,29.3,26.5,24.9,29.4,28.0,1.0,Mưa không đáng kể
28/04/2020,849,0.2,9.1,35.0,29.7,25.5,23.1,29.3,26.5,0.5,Mưa không đáng kể
29/04/2020,850,0.8,7.4,35.0,29.4,25.6,19.6,31.2,30.4,1.3,Mưa
30/04/2020,851,0.0,7.4,35.0,30.3,26.0,22.6,30.5,28.0,0.5,Không mưa
1/5/2020,852,0.3,8.6,35.5,30.5,26.0,23.4,31.4,29.8,1.3,Mưa không đáng kể
2/5/2020,853,0.2,9.5,34.8,30.3,26.5,16.5,34.7,31.9,0.8,Mưa không đáng kể
3/5/2020,854,0.1,8.3,35.4,30.2,26.5,25.1,30.8,27.5,0.5,Mưa không đáng kể
4/5/2020,855,0.0,9.6,34.7,30.3,26.8,21.4,31.2,30.3,0.5,Không mưa
5/5/2020,856,0.1,9.8,36.0,31.1,27.7,30.1,31.1,27.1,1.0,Mưa không đáng kể
6/5/2020,857,0.2,9.7,35.7,30.7,27.4,28.2,31.3,27.7,1.0,Mưa không đáng kể
7/5/2020,858,0.0,8.4,35.5,31.1,28.0,25.8,30.8,27.3,0.8,Không mưa
8/5/2020,859,0.1,10.1,35.5,30.8,27.7,30.4,30.7,26.2,0.8,Mưa không đáng kể
9/5/2020,860,0.3,10.1,36.7,31.7,27.9,32.6,31.9,26.8,0.8,Mưa không đáng kể
10/5/2020,861,0.1,10.0,35.7,31.6,28.0,27.1,31.4,29.1,0.5,Mưa không đáng kể
11/5/2020,862,0.1,9.8,35.8,31.3,28.1,28.3,31.4,27.9,1.0,Mưa không đáng kể
12/5/2020,863,0.2,8.2,34.6,30.9,27.6,26.1,30.4,27.1,0.5,Mưa không đáng kể
13/05/2020,864,0.2,9.4,36.0,31.4,28.0,27.7,31.6,29.4,0.5,Mưa không đáng kể
14/05/2020,865,0.0,9.1,35.5,31.3,27.8,28.9,30.3,27.4,0.5,Không mưa
15/05/2020,866,0.2,9.6,36.2,31.1,27.3,26.5,31.2,30.0,0.8,Mưa không đáng kể
16/05/2020,867,0.3,9.8,36.3,31.3,27.8,26.7,31.1,29.2,0.8,Mưa không đáng kể
17/05/2020,868,16.0,9.0,35.4,30.8,26.5,29.6,30.6,26.3,0.5,Mưa vừa
18/05/2020,869,0.1,7.7,35.2,30.4,27.3,25.5,30.9,29.2,2.0,Mưa không đáng kể
19/05/2020,870,0.3,8.5,36.0,31.1,27.9,27.7,31.7,30.1,1.3,Mưa không đáng kể
20/05/2020,871,27.6,5.8,35.5,28.7,26.0,16.7,30.0,23.8,1.0,Mưa to
21/05/2020,872,49.2,5.0,35.0,28.8,25.6,14.3,32.0,29.4,1.0,Mưa to
22/05/2020,873,0.1,9.3,35.7,30.3,26.8,28.2,30.5,27.7,0.5,Mưa không đáng kể
23/05/2020,874,0.1,9.0,36.5,31.2,28.0,31.7,31.6,27.7,1.0,Mưa không đáng kể
24/05/2020,875,0.7,4.8,32.6,30.0,28.5,12.6,32.5,30.8,1.3,Mưa
25/05/2020,876,1.3,7.4,34.4,28.4,26.2,19.6,30.8,29.2,1.3,Mưa
26/05/2020,877,1.5,6.8,34.5,29.3,26.2,22.4,30.8,29.7,0.5,Mưa
27/05/2020,878,0.2,10.0,35.7,30.5,27.3,25.8,31.8,29.8,1.0,Mưa không đáng kể
28/05/2020,879,0.1,6.9,34.2,30.3,27.2,21.1,32.7,31.5,0.5,Mưa không đáng kể
29/05/2020,880,0.2,7.2,35.0,29.7,27.0,24.2,32.3,29.0,1.0,Mưa không đáng kể
30/05/2020,881,0.1,7.4,34.5,29.3,26.7,21.8,31.6,30.2,1.0,Mưa không đáng kể
31/05/2020,882,0.0,8.6,35.4,29.0,26.5,20.3,30.9,29.8,0.8,Không mưa
1/6/2020,883,1.0,8.1,36.0,29.1,26.5,25.9,30.8,29.1,0.8,Mưa
2/6/2020,884,0.3,6.6,34.4,29.7,26.4,21.8,33.0,31.4,0.8,Mưa không đáng kể
3/6/2020,885,0.2,7.7,33.7,29.0,26.0,20.1,29.7,27.7,0.5,Mưa không đáng kể
4/6/2020,886,0.1,8.4,34.5,29.5,26.5,20.3,30.6,29.5,0.8,Mưa không đáng kể
5/6/2020,887,0.2,7.3,33.2,28.6,26.5,16.6,31.6,29.7,1.5,Mưa không đáng kể
6/6/2020,888,8.7,5.5,32.1,27.5,26.2,8.1,32.7,32.2,0.5,Mưa vừa
7/6/2020,889,3.9,4.8,32.2,27.8,26.4,9.3,33.2,31.7,0.5,Mưa nhỏ
8/6/2020,890,0.1,8.1,32.7,28.4,26.1,14.3,31.9,31.2,0.5,Mưa không đáng kể
9/6/2020,891,0.2,10.3,35.0,29.7,26.5,23.9,31.0,28.4,1.8,Mưa không đáng kể
10/6/2020,892,0.0,7.1,35.0,30.3,28.0,20.8,33.1,31.8,1.5,Không mưa
11/6/2020,893,16.6,2.3,32.2,27.2,25.5,5.3,32.9,30.2,0.5,Mưa vừa
12/6/2020,894,0.2,4.5,33.2,28.6,25.5,17.2,31.2,29.5,0.8,Mưa không đáng kể
13/06/2020,895,0.1,9.5,34.0,28.6,25.0,17.3,31.0,27.8,1.3,Mưa không đáng kể
14/06/2020,896,1.2,5.6,34.5,29.5,26.8,20.3,33.3,30.4,1.3,Mưa
15/06/2020,897,9.9,1.4,30.7,26.5,25.5,2.6,32.7,31.1,0.5,Mưa vừa
16/06/2020,898,0.1,2.8,31.2,27.8,25.0,9.7,33.1,32.2,0.8,Mưa không đáng kể
17/06/2020,899,0.2,7.3,34.0,28.8,25.7,17.9,33.2,32.7,0.8,Mưa không đáng kể
18/06/2020,900,0.1,6.7,33.3,29.2,26.5,19.2,32.4,30.8,0.5,Mưa không đáng kể
19/06/2020,901,0.2,8.5,33.8,29.2,25.5,17.0,31.3,30.0,0.3,Mưa không đáng kể
20/06/2020,902,0.2,9.5,34.7,29.9,26.8,23.5,32.7,30.3,0.8,Mưa không đáng kể
21/06/2020,903,0.0,7.2,34.3,30.0,27.0,21.3,34.0,32.2,0.5,Không mưa
22/06/2020,904,0.2,7.8,33.7,28.2,25.0,16.9,31.7,27.7,1.5,Mưa không đáng kể
23/06/2020,905,11.8,6.5,34.0,27.9,25.0,17.3,32.3,30.8,1.0,Mưa vừa
24/06/2020,906,0.1,8.8,35.5,29.2,25.8,23.8,33.6,33.1,0.3,Mưa không đáng kể
25/06/2020,907,0.0,9.7,35.5,30.3,26.0,23.8,36.1,33.3,0.8,Không mưa
26/06/2020,908,8.6,3.3,33.0,27.1,25.0,7.5,32.7,32.2,0.3,Mưa vừa
27/06/2020,909,15.1,4.8,32.2,26.8,25.2,5.2,32.5,32.0,0.8,Mưa vừa
28/06/2020,910,0.3,7.7,34.0,27.9,24.4,18.1,30.3,29.0,0.8,Mưa không đáng kể
29/06/2020,911,3.5,6.8,33.0,28.6,25.0,17.6,31.3,30.5,0.8,Mưa nhỏ
30/06/2020,912,0.1,4.0,31.0,27.1,24.5,11.5,31.2,30.5,1.5,Mưa không đáng kể
1/7/2020,913,0.2,1.9,32.2,28.0,25.2,13.3,32.0,31.5,0.5,Mưa không đáng kể
2/7/2020,914,0.2,3.6,33.0,28.9,26.2,17.9,31.5,30.4,0.8,Mưa không đáng kể
3/7/2020,915,39.3,5.4,33.7,27.5,24.0,19.0,30.5,29.4,1.0,Mưa to
4/7/2020,916,1.1,3.3,31.5,26.7,24.3,13.8,30.4,29.8,1.0,Mưa
5/7/2020,917,0.1,6.7,33.0,27.9,24.0,23.0,28.8,24.8,1.0,Mưa không đáng kể
6/7/2020,918,0.1,7.9,33.7,28.0,24.6,23.0,29.8,28.2,1.3,Mưa không đáng kể
7/7/2020,919,3.7,4.0,33.2,28.0,25.2,17.2,32.8,31.6,0.5,Mưa nhỏ
8/7/2020,920,5.3,8.5,34.2,28.2,25.0,21.4,32.0,30.3,1.0,Mưa nhỏ
9/7/2020,921,0.1,5.7,33.5,28.0,25.2,21.0,31.0,28.2,0.3,Mưa không đáng kể
10/7/2020,922,0.1,8.6,34.6,28.6,25.0,22.9,29.7,29.1,0.3,Mưa không đáng kể
11/7/2020,923,0.2,7.8,33.5,28.1,25.6,15.6,30.9,27.8,1.5,Mưa không đáng kể
12/7/2020,924,0.0,7.5,34.8,28.9,26.0,24.8,30.4,26.9,0.5,Không mưa
13/07/2020,925,0.2,5.3,33.6,28.4,26.0,17.8,31.1,28.9,1.3,Mưa không đáng kể
14/07/2020,926,0.1,7.4,33.7,28.8,25.6,20.7,30.5,29.6,1.5,Mưa không đáng kể
15/07/2020,927,0.0,7.9,34.8,29.8,25.5,25.6,29.9,26.7,1.0,Không mưa
16/07/2020,928,4.3,5.3,32.7,27.1,24.7,10.3,30.3,29.7,1.0,Mưa nhỏ
17/07/2020,929,15.3,5.6,33.5,27.2,24.5,9.4,31.5,29.9,0.5,Mưa vừa
18/07/2020,930,2.6,8.9,35.0,28.4,24.9,27.3,29.4,26.8,2.0,Mưa
19/07/2020,931,7.4,7.5,35.0,28.5,24.5,28.1,29.5,26.0,1.0,Mưa nhỏ
20/07/2020,932,1.5,5.8,33.9,28.4,25.3,20.4,30.6,28.8,0.8,Mưa
21/07/2020,933,38.1,5.0,32.8,27.0,24.5,14.6,29.9,25.7,0.8,Mưa to
22/07/2020,934,0.0,6.5,34.8,28.0,24.4,22.9,29.8,28.9,0.3,Không mưa
23/07/2020,935,0.2,10.1,34.9,28.9,25.5,24.0,29.5,27.1,0.8,Mưa không đáng kể
24/07/2020,936,0.1,10.0,35.0,29.9,25.6,26.9,31.3,28.7,1.0,Mưa không đáng kể
25/07/2020,937,4.8,2.2,31.8,27.0,24.7,12.3,30.3,29.2,1.0,Mưa nhỏ
26/07/2020,938,3.8,9.8,34.5,28.1,24.8,23.2,30.1,27.7,0.8,Mưa nhỏ
27/07/2020,939,0.3,8.0,34.0,28.7,25.5,22.6,31.1,29.2,0.8,Mưa không đáng kể
28/07/2020,940,1.9,8.5,34.5,28.6,26.2,14.0,31.1,28.4,1.0,Mưa
29/07/2020,941,0.2,8.0,34.2,29.4,26.2,26.7,31.1,26.5,0.5,Mưa không đáng kể
30/07/2020,942,6.4,8.4,34.5,28.6,25.8,22.1,31.2,29.0,1.0,Mưa nhỏ
31/07/2020,943,0.2,8.1,34.3,29.4,26.2,23.0,30.5,28.4,0.8,Mưa không đáng kể
1/8/2020,944,0.1,2.1,32.8,29.3,27.0,18.1,30.4,29.4,1.0,Mưa không đáng kể
2/8/2020,945,10.2,0.2,30.2,27.2,25.6,8.3,30.8,27.9,1.8,Mưa vừa
3/8/2020,946,45.3,0.0,28.4,25.7,24.0,5.0,30.2,29.8,1.5,Mưa to
4/8/2020,947,58.2,0.0,28.4,25.9,23.9,3.4,30.8,28.7,0.8,Mưa rất to
5/8/2020,948,19.9,4.9,30.7,26.9,23.7,13.5,28.9,26.5,1.3,Mưa vừa
6/8/2020,949,0.1,3.8,33.0,27.5,25.0,17.4,29.1,27.0,1.0,Mưa không đáng kể
7/8/2020,950,19.1,7.3,32.5,26.6,24.4,16.4,29.3,29.0,0.5,Mưa vừa
8/8/2020,951,9.2,4.6,31.7,27.1,24.0,13.2,30.2,29.0,0.5,Mưa vừa
9/8/2020,952,0.1,3.3,31.6,28.0,25.5,18.2,29.9,26.8,0.8,Mưa không đáng kể
10/8/2020,953,0.3,4.2,32.5,28.1,25.3,17.5,30.9,29.0,1.3,Mưa không đáng kể
11/8/2020,954,17.2,2.1,30.3,26.9,23.0,12.1,30.0,28.3,1.0,Mưa vừa
12/8/2020,955,0.3,8.4,34.5,29.2,25.6,22.4,30.7,27.9,1.3,Mưa không đáng kể
13/08/2020,956,0.0,3.9,31.7,28.6,26.5,16.4,31.4,29.3,1.3,Không mưa
14/08/2020,957,0.0,3.3,31.2,26.6,24.2,6.7,29.8,28.8,1.0,Không mưa
15/08/2020,958,0.3,2.0,31.0,27.5,24.8,15.6,29.2,27.8,0.8,Mưa không đáng kể
16/08/2020,959,0.2,5.4,33.0,28.2,24.2,17.2,29.9,28.2,0.5,Mưa không đáng kể
17/08/2020,960,0.1,6.8,33.9,28.8,25.9,22.1,30.2,29.0,0.8,Mưa không đáng kể
18/08/2020,961,0.1,8.7,34.0,28.2,25.6,23.1,29.3,26.7,0.8,Mưa không đáng kể
19/08/2020,962,0.3,9.3,34.2,28.8,26.2,24.6,31.2,27.4,1.3,Mưa không đáng kể
20/08/2020,963,0.3,7.0,33.5,28.8,26.1,18.9,29.8,27.9,1.3,Mưa không đáng kể
21/08/2020,964,1.6,6.1,34.3,28.6,25.0,25.0,29.3,26.4,1.0,Mưa
22/08/2020,965,0.2,7.4,34.1,29.1,26.0,22.3,29.4,27.5,1.0,Mưa không đáng kể
23/08/2020,966,0.1,10.0,34.3,29.6,25.5,27.7,30.2,26.1,1.0,Mưa không đáng kể
24/08/2020,967,0.3,8.2,34.2,29.6,26.2,27.2,29.8,25.1,1.0,Mưa không đáng kể
25/08/2020,968,0.1,9.9,34.8,29.6,26.5,24.1,30.7,26.2,0.5,Mưa không đáng kể
26/08/2020,969,0.0,9.9,35.5,30.0,26.6,25.9,30.7,26.7,1.0,Không mưa
27/08/2020,970,0.0,9.7,35.0,30.1,27.0,23.0,31.8,30.2,1.5,Không mưa
28/08/2020,971,0.0,9.7,35.0,30.1,27.0,25.0,30.5,28.2,1.3,Không mưa
29/08/2020,972,0.0,7.2,34.7,29.8,26.5,22.4,31.1,29.6,1.0,Không mưa
30/08/2020,973,0.2,8.3,34.6,29.5,25.5,26.1,30.0,27.1,1.3,Mưa không đáng kể
31/08/2020,974,1.0,7.0,33.5,28.8,26.3,13.1,32.0,30.9,0.8,Mưa
1/9/2020,975,2.0,5.8,33.5,28.0,26.0,8.6,31.9,29.0,0.5,Mưa
2/9/2020,976,16.2,4.7,32.2,28.0,26.6,7.5,32.3,30.7,0.5,Mưa vừa
3/9/2020,977,23.3,8.0,34.2,28.0,25.3,23.2,30.0,27.7,0.8,Mưa vừa
4/9/2020,978,2.0,9.0,34.0,29.1,25.5,21.7,30.0,27.0,0.5,Mưa
5/9/2020,979,4.0,9.5,34.5,29.4,25.6,22.5,30.6,27.5,0.8,Mưa nhỏ
6/9/2020,980,0.1,9.9,34.5,29.8,26.6,23.9,30.6,27.7,0.8,Mưa không đáng kể
7/9/2020,981,14.5,7.2,34.5,29.1,26.6,19.9,32.0,29.5,0.5,Mưa vừa
8/9/2020,982,90.4,7.9,32.7,26.3,24.1,9.2,30.3,29.2,0.3,Mưa rất to
9/9/2020,983,0.1,9.9,34.2,29.1,25.6,25.7,29.6,26.1,1.0,Mưa không đáng kể
10/9/2020,984,1.3,7.7,34.0,28.7,26.1,21.6,31.2,28.7,0.3,Mưa
11/9/2020,985,0.3,6.7,34.0,28.2,25.6,22.2,29.8,27.3,0.3,Mưa không đáng kể
12/9/2020,986,2.7,8.6,34.0,29.1,26.1,22.9,31.6,28.9,0.5,Mưa
13/09/2020,987,2.1,6.6,34.0,28.5,26.0,22.4,30.6,27.9,0.3,Mưa
14/09/2020,988,0.3,8.4,33.4,29.0,25.9,19.9,30.1,29.3,1.0,Mưa không đáng kể
15/09/2020,989,73.6,2.7,31.4,25.8,24.1,8.4,29.2,27.6,0.3,Mưa rất to
16/09/2020,990,0.8,7.0,31.5,26.9,24.4,13.9,29.0,28.0,1.3,Mưa
17/09/2020,991,3.2,6.9,33.0,28.1,25.3,18.7,29.1,28.3,0.8,Mưa nhỏ
18/09/2020,992,8.8,5.4,33.2,28.3,25.4,21.7,29.9,28.0,1.3,Mưa vừa
19/09/2020,993,3.0,0.6,30.6,26.8,25.1,9.1,30.1,29.8,2.5,Mưa
20/09/2020,994,58.4,0.0,25.3,24.8,23.9,3.1,29.2,28.0,0.8,Mưa rất to
21/09/2020,995,11.1,6.7,31.4,26.6,23.1,17.6,27.7,26.3,1.3,Mưa vừa
22/09/2020,996,0.0,9.0,34.0,29.3,25.9,21.4,30.3,28.3,0.5,Không mưa
23/09/2020,997,3.2,4.2,32.5,28.5,26.6,15.4,31.0,29.3,0.5,Mưa nhỏ
24/09/2020,998,10.6,7.7,32.8,27.2,24.1,18.6,29.5,28.6,0.8,Mưa vừa
25/09/2020,999,13.1,3.8,31.6,26.4,25.3,7.3,29.8,27.8,0.5,Mưa vừa
26/09/2020,1000,0.4,7.4,33.3,28.6,25.6,20.0,30.3,27.6,0.5,Mưa
27/09/2020,1001,4.3,1.3,31.2,26.9,24.1,15.3,27.9,26.8,1.5,Mưa nhỏ
28/09/2020,1002,60.8,1.3,30.4,26.7,24.9,12.6,30.2,29.4,0.5,Mưa rất to
29/09/2020,1003,6.6,1.8,29.0,26.0,24.8,6.4,29.7,29.2,0.5,Mưa nhỏ
30/09/2020,1004,0.1,7.5,32.0,27.4,25.3,17.7,28.9,28.5,1.3,Mưa không đáng kể
1/10/2020,1005,1.5,4.5,32.0,27.9,25.8,20.9,29.3,26.1,1.3,Mưa
2/10/2020,1006,0.1,7.9,32.6,28.2,26.0,19.9,30.0,28.5,0.5,Mưa không đáng kể
3/10/2020,1007,97.4,3.7,32.4,28.0,24.3,17.7,31.2,29.8,0.5,Mưa rất to
4/10/2020,1008,23.1,6.6,31.3,27.1,25.1,10.4,30.7,30.2,0.5,Mưa vừa
5/10/2020,1009,0.0,8.1,32.5,28.4,26.0,18.9,31.0,28.7,1.0,Không mưa
6/10/2020,1010,17.3,4.0,32.0,27.2,25.0,17.5,30.0,28.2,1.0,Mưa vừa
7/10/2020,1011,5.4,5.8,32.0,27.2,24.9,17.5,29.6,26.9,0.3,Mưa nhỏ
8/10/2020,1012,2.3,4.4,31.2,27.2,25.8,12.6,30.2,29.0,0.8,Mưa
9/10/2020,1013,0.2,4.6,31.5,27.3,25.0,12.5,30.3,29.2,1.0,Mưa không đáng kể
10/10/2020,1014,15.6,0.8,31.4,27.1,24.8,14.3,30.6,30.2,0.8,Mưa vừa
11/10/2020,1015,10.5,3.5,31.2,27.1,24.9,16.8,29.9,28.1,0.8,Mưa vừa
12/10/2020,1016,11.7,2.0,29.5,25.9,25.0,3.3,30.7,29.8,0.5,Mưa vừa
13/10/2020,1017,22.6,3.3,30.5,26.5,24.9,12.7,29.9,28.7,0.5,Mưa vừa
14/10/2020,1018,7.8,3.2,30.1,26.6,24.7,14.0,29.0,28.4,0.8,Mưa nhỏ
15/10/2020,1019,5.7,1.1,29.5,26.5,24.9,12.6,29.5,28.2,0.8,Mưa nhỏ
16/10/2020,1020,11.2,5.6,31.5,27.1,24.8,15.0,29.4,29.2,1.0,Mưa vừa
17/10/2020,1021,29.0,0.0,27.2,25.8,24.2,4.5,29.4,27.9,0.5,Mưa to
18/10/2020,1022,21.6,0.3,28.7,25.9,23.8,5.2,30.0,28.4,0.5,Mưa vừa
19/10/2020,1023,15.2,1.3,29.2,26.3,23.8,9.6,30.1,29.5,0.8,Mưa vừa
20/10/2020,1024,1.6,6.6,31.5,27.0,24.9,14.3,30.2,29.1,0.8,Mưa
21/10/2020,1025,32.3,6.9,31.0,26.6,24.8,15.4,29.6,28.3,0.8,Mưa to
